Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
63621,63621,4003,4003,1,Tue,Long Term Visitor,OW,39.41,9,10
63622,63622,4003,4003,1,Tue,Long Term Visitor,WW,39.41,14,15
63634,63634,4003,4003,1,Tue,Home Worker,HH,66.13,18,19
64074,64074,4003,4003,1,Tue,Home Worker,HH,127.52,15,16
67519,67519,4003,4003,1,Tue,Outbound Commuter,OO,163.76,7,8
68649,68649,4003,4003,1,Tue,Inbound Commuter,OH,16.36,6,7
69442,69442,4003,4003,1,Tue,Resident Worker,HH,66.26,6,7
72185,72185,4003,4003,1,Tue,Long Term Visitor,HH,94.28,10,11
72186,72186,4003,4003,1,Tue,Long Term Visitor,HO,14.42,22,23
73360,73360,4003,4003,1,Tue,Long Term Visitor,HH,74.52,4,5
74860,74860,4003,4003,1,Tue,Long Term Visitor,HH,82.86,20,21
76031,76031,4003,4003,1,Tue,Inbound Commuter,HH,178.4,14,15
76213,76213,4003,4003,1,Tue,Inbound Commuter,OH,107.95,8,9
76325,76325,4003,4003,1,Tue,Home Worker,OO,242.4,16,17
79464,79464,4003,4003,1,Tue,Outbound Commuter,WO,44.71,7,8
80693,80693,4003,4003,1,Tue,Outbound Commuter,HO,43.5,7,8
80694,80694,4003,4003,1,Tue,Outbound Commuter,OH,43.5,13,14
83920,83920,4003,4003,1,Tue,Inbound Commuter,HO,61.35,12,13
84394,84394,4003,4003,1,Tue,Long Term Visitor,HW,31.71,9,10
84395,84395,4003,4003,1,Tue,Long Term Visitor,WH,72.18,17,18
84396,84396,4003,4003,1,Tue,Long Term Visitor,HH,159.39,18,19
85145,85145,4003,4003,1,Tue,Long Term Visitor,HW,26.4,4,5
85146,85146,4003,4003,1,Tue,Long Term Visitor,WH,26.4,15,16
85147,85147,4003,4003,1,Tue,Long Term Visitor,HW,26.4,19,20
85148,85148,4003,4003,1,Tue,Long Term Visitor,WW,26.4,19,20
85149,85149,4003,4003,1,Tue,Long Term Visitor,WO,26.4,21,22
85356,85356,4003,4003,1,Tue,Outbound Commuter,OW,174.87,17,18
86384,86384,4003,4003,1,Tue,Inbound Commuter,OH,31.94,12,13
86960,86960,4003,4003,1,Tue,Long Term Visitor,HH,80.56,16,17
87761,87761,4003,4003,1,Tue,Resident Worker,OO,26.35,5,6
89178,89178,4003,4003,1,Tue,Short Term Visitor,HW,124.75,22,23
89638,89638,4003,4003,1,Tue,Inbound Commuter,OH,119.5,11,12
91037,91037,4003,4003,1,Tue,Outbound Commuter,OW,105.73,12,13
91038,91038,4003,4003,1,Tue,Outbound Commuter,WH,42.42,17,18
91074,91074,4003,4003,1,Tue,Long Term Visitor,OW,19.04,8,9
93615,93615,4003,4003,1,Tue,Resident Worker,HH,4.51,16,17
93616,93616,4003,4003,1,Tue,Resident Worker,HO,4.51,23,24
96077,96077,4003,4003,1,Tue,Outbound Commuter,WO,183.2,17,18
96959,96959,4003,4003,1,Tue,Inbound Commuter,OH,36.65,5,6
97567,97567,4003,4003,1,Tue,Outbound Commuter,OW,103.2,20,21
97568,97568,4003,4003,1,Tue,Outbound Commuter,WO,101.07,21,22
97569,97569,4003,4003,1,Tue,Outbound Commuter,OO,7.14,22,23
102730,102730,4003,4003,1,Tue,Outbound Commuter,WW,182.29,8,9
102731,102731,4003,4003,1,Tue,Outbound Commuter,WW,31.68,20,21
103029,103029,4003,4003,1,Tue,Long Term Visitor,WW,85.01,10,11
103030,103030,4003,4003,1,Tue,Long Term Visitor,WO,85.01,16,17
106270,106270,4003,4003,1,Tue,Inbound Commuter,WW,31.09,10,11
106271,106271,4003,4003,1,Tue,Inbound Commuter,WO,31.09,20,21
106558,106558,4003,4003,1,Tue,Outbound Commuter,WO,50.63,18,19
107983,107983,4003,4003,1,Tue,Short Term Visitor,HW,79.8,23,24
108159,108159,4003,4003,1,Tue,Outbound Commuter,WO,110.55,19,20
110625,110625,4003,4003,1,Tue,Home Worker,HH,62.6,21,22
112856,112856,4003,4003,1,Tue,Inbound Commuter,HO,22.91,23,24
113742,113742,4003,4003,1,Tue,Long Term Visitor,HW,59.7,16,17
113743,113743,4003,4003,1,Tue,Long Term Visitor,WW,28.67,17,18
113744,113744,4003,4003,1,Tue,Long Term Visitor,WO,28.67,19,20
113745,113745,4003,4003,1,Tue,Long Term Visitor,OH,28.67,20,21
115999,115999,4003,4003,1,Tue,Home Worker,HH,30.31,19,20
116310,116310,4003,4003,1,Tue,Long Term Visitor,OH,19.05,13,14
116311,116311,4003,4003,1,Tue,Long Term Visitor,OH,19.05,22,23
117724,117724,4003,4003,1,Tue,Long Term Visitor,HO,41.26,14,15
122952,122952,4003,4003,1,Tue,Long Term Visitor,HH,47.17,13,14
122953,122953,4003,4003,1,Tue,Long Term Visitor,HH,19.18,21,22
122957,122957,4003,4003,1,Tue,Long Term Visitor,HH,19.18,22,23
124073,124073,4003,4003,1,Tue,Inbound Commuter,HO,84.95,4,5
125903,125903,4003,4003,1,Tue,Resident Worker,HH,40.37,17,18
126085,126085,4003,4003,1,Tue,Home Worker,HH,31.52,13,14
126086,126086,4003,4003,1,Tue,Home Worker,HH,63.04,14,15
126087,126087,4003,4003,1,Tue,Home Worker,HH,63.04,16,17
126090,126090,4003,4003,1,Tue,Home Worker,HH,57.99,22,23
126516,126516,4003,4003,1,Tue,Short Term Visitor,WO,54.93,23,24
126720,126720,4003,4003,1,Tue,Long Term Visitor,HO,49.61,18,19
127606,127606,4003,4003,1,Tue,Outbound Commuter,WH,38.65,11,12
129330,129330,4003,4003,1,Tue,Outbound Commuter,OW,160.89,16,17
129331,129331,4003,4003,1,Tue,Outbound Commuter,WO,7.65,20,21
129679,129679,4003,4003,1,Tue,Long Term Visitor,HO,51.23,23,24
133841,133841,4003,4003,1,Tue,Long Term Visitor,HO,22.61,11,12
135351,135351,4003,4003,1,Tue,Long Term Visitor,OH,72.64,5,6
135431,135431,4003,4003,1,Tue,Long Term Visitor,HO,55.48,20,21
135432,135432,4003,4003,1,Tue,Long Term Visitor,OH,82.59,21,22
135856,135856,4003,4003,1,Tue,Long Term Visitor,HW,40.47,8,9
136109,136109,4003,4003,1,Tue,Resident Worker,HH,5.4,8,9
136257,136257,4003,4003,1,Tue,Home Worker,HH,25.77,8,9
136258,136258,4003,4003,1,Tue,Home Worker,HH,25.77,20,21
136504,136504,4003,4003,1,Tue,Outbound Commuter,OW,37.62,19,20
139224,139224,4003,4003,1,Tue,Long Term Visitor,HO,24.84,6,7
140748,140748,4003,4003,1,Tue,Inbound Commuter,HO,61.47,21,22
141146,141146,4003,4003,1,Tue,Long Term Visitor,HH,42.83,23,24
143863,143863,4003,4003,1,Tue,Outbound Commuter,WO,51.41,5,6
143866,143866,4003,4003,1,Tue,Outbound Commuter,OH,58.06,18,19
145994,145994,4003,4003,1,Tue,Long Term Visitor,OH,21.48,11,12
148301,148301,4003,4003,1,Tue,Long Term Visitor,OH,52.73,14,15
148302,148302,4003,4003,1,Tue,Long Term Visitor,HO,98.7,15,16
149027,149027,4003,4003,1,Tue,Home Worker,OO,19.16,22,23
